time,simpleEfficiency,complexEfficiency
3.393,0.8001881039934934,
3.401,0.8009863417262355,
3.402,0.8009863417262355,1.0751843491346884
3.403,0.8009863417262355,1.0751843491346884
3.406,0.8025756509801915,1.0752336235622921
3.41,0.8033667368051991,1.0752434590992155
3.411,0.8036824125276502,1.0752434590992155
3.412,0.8052556879159414,1.0752318460711596
3.416,0.8057258044458843,1.075213759002472
3.452,0.8065074539720204,
3.453,0.8066635026803433,1.0751770121466189
3.457,0.8072867620634862,
3.458,,1.075144620015048
3.459,0.8072867620634862,1.075144620015048
3.464,0.8088383819765093,
3.465,0.8088383819765093,1.0750360098892822
3.466,,1.0750360098892822
3.467,0.8088383819765093,1.0750360098892822
3.476,0.8111484257489703,1.0747990863162402
3.477,,1.0747990863162402
3.478,0.8119138317886095,
3.479,,1.074700376222722
3.481,0.8119138317886095,1.074700376222722
