creature_key,onset_cycle,batch_index,batch_size,loss
181,596,4,16,0.35635808
181,596,5,16,2.4411201
181,596,6,16,0.26954198
181,596,7,16,2.5019572
181,610,0,16,0.5412822
181,610,1,16,2.2452943
181,610,2,16,0.41015786
181,610,3,16,2.0171556
181,610,4,16,0.3563172
181,610,5,16,2.4408948
181,610,6,16,0.26953143
181,610,7,16,2.5019784
181,631,0,16,0.54161173
181,631,1,16,1.8794005
181,631,2,16,0.47092414
181,631,3,16,2.317966
181,631,4,16,0.3558841
181,631,5,16,2.4100525
181,631,6,16,0.2697808
181,631,7,16,2.5359354
181,648,0,16,0.5417248
181,648,1,16,1.8794974
181,648,2,16,0.4707812
181,648,3,16,2.3172824
181,648,4,16,0.35584304
181,648,5,16,2.4100187
181,648,6,16,0.26974532
181,648,7,16,2.5351026
181,663,0,16,0.6217835
181,663,1,16,2.1559243
181,663,2,16,0.46963668
181,663,3,16,2.2909777
181,663,4,16,0.35605887
181,663,5,16,2.4440815
181,663,6,16,0.26937532
181,663,7,16,2.531268
181,677,0,16,0.62169677
181,677,1,16,2.1553514
181,677,2,16,0.46956572
181,677,3,16,2.2905495
181,677,4,16,0.3559819
181,677,5,16,2.4434488
181,677,6,16,0.26930386
181,677,7,16,2.5304856
181,689,0,16,0.6201319
181,689,1,16,2.1315944
181,689,2,16,0.47038925
181,689,3,16,2.3193967
181,689,4,16,0.35575444
181,689,5,16,2.4367163
181,689,6,16,0.26932824
181,689,7,16,2.5334897
181,706,0,16,0.6200049
181,706,1,16,2.1312728
181,706,2,16,0.47033727
181,706,3,16,2.3191333
181,706,4,16,0.35568368
181,706,5,16,2.4361444
181,706,6,16,0.26926398
181,706,7,16,2.5327544
181,718,0,16,0.62096465
181,718,1,16,2.15721
181,718,2,16,0.46966213
181,718,3,16,2.3129616
181,718,4,16,0.35540923
181,718,5,16,2.4390228
181,718,6,16,0.26969177
181,718,7,16,2.528178
181,733,0,16,0.6203802
181,733,1,16,2.1548862
181,733,2,16,0.46913448
181,733,3,16,2.3106039
181,733,4,16,0.35505942
181,733,5,16,2.4363747
181,733,6,16,0.26939857
181,733,7,16,2.5257125
181,746,0,16,0.61946326
181,746,1,16,2.148874
181,746,2,16,0.46865958
181,746,3,16,2.3133702
181,746,4,16,0.35555974
181,746,5,16,2.4315124
181,746,6,16,0.26873428
181,746,7,16,2.523819
181,762,0,16,0.6189538
181,762,1,16,2.1475017
181,762,2,16,0.46841034
181,762,3,16,2.3120906
181,762,4,16,0.35535097
181,762,5,16,2.430072
181,762,6,16,0.26859742
181,762,7,16,2.5223927
181,777,0,16,0.61885434
181,777,1,16,2.1514323
181,777,2,16,0.4690015
181,777,3,16,2.3071775
181,777,4,16,0.35476717
181,777,5,16,2.4277484
181,777,6,16,0.2686246
181,777,7,16,2.520509
181,789,0,16,0.6185329
181,789,1,16,2.1501696
181,789,2,16,0.46871594
181,789,3,16,2.3057723
181,789,4,16,0.35456008
181,789,5,16,2.4263082
181,789,6,16,0.26847064
181,789,7,16,2.5191104
181,805,0,16,0.6181379
181,805,1,16,2.1481683
181,805,2,16,0.46834594
181,805,3,16,2.304607
181,805,4,16,0.35437942
181,805,5,16,2.4249294
181,805,6,16,0.26831317
181,805,7,16,2.517667
181,817,0,16,0.6184003
181,817,1,16,2.144771
181,817,2,16,0.46794668
181,817,3,16,2.3039682
181,817,4,16,0.35419512
181,817,5,16,2.425119
181,817,6,16,0.26794672
181,817,7,16,2.4871264
181,833,0,16,0.6182296
181,833,1,16,2.1441615
181,833,2,16,0.4677882
181,833,3,16,2.3033817
181,833,4,16,0.35410726
181,833,5,16,2.4246027
181,833,6,16,0.26787826
181,833,7,16,2.486657
181,851,0,16,0.6178822
